frame	position	phase	lumen_area	lumen_circumf	longest_distance	shortest_distance	elliptic_ratio	vector_length	vector_angle	measurement_1	measurement_2	pullback_speed	pullback_start_frame	frame_rate
1652	27.15	-	8.61	14.34	6.33	1.35	4.67	0.98	75.85					
1653	27.17	-	8.50	14.27	6.36	1.44	4.41	0.87	76.46					
1654	27.19	-	9.61	14.82	6.43	1.39	4.62	0.66	79.23					
1655	27.20	-	8.25	14.00	6.25	1.45	4.32	0.89	83.46					
1656	27.22	-	8.53	14.02	6.25	1.32	4.73	0.70	84.27					
1657	27.24	-	7.31	12.77	5.58	1.18	4.72	1.31	85.22					
1658	27.25	-	7.80	13.60	6.05	1.18	5.12	1.04	85.55					
1659	27.27	-	8.39	14.44	6.36	1.27	5.01	0.99	85.89					
1660	27.29	-	8.64	14.77	6.54	1.31	4.99	0.81	84.03					
1661	27.30	-	8.18	14.16	6.26	1.25	5.02	0.83	82.66					
1662	27.32	-	8.47	14.15	6.28	1.25	5.05	0.79	76.42					
1663	27.34	-	7.66	13.06	5.69	1.20	4.76	1.16	79.00					
1664	27.35	-	7.27	12.80	5.46	1.23	4.45	1.45	78.67					
1665	27.37	-	7.39	12.60	5.50	1.24	4.43	1.34	76.43					
1666	27.38	-	7.91	13.29	5.78	1.22	4.74	1.19	75.99					
1667	27.40	-	8.53	14.09	6.33	1.31	4.83	1.01	75.00					
1668	27.42	-	8.97	14.16	6.10	1.33	4.59	0.81	80.65					
1669	27.43	-	8.53	13.88	6.13	1.37	4.49	0.76	84.46					
1670	27.45	-	8.61	13.95	6.10	1.26	4.83	1.23	83.62					
1671	27.47	-	9.11	14.60	6.39	1.34	4.78	1.12	84.31					
1672	27.48	-	8.08	13.80	6.14	1.25	4.91	1.15	85.23					
1673	27.50	-	9.21	14.77	6.49	1.25	5.19	0.92	83.41					
1674	27.52	-	9.23	14.86	6.58	1.24	5.32	0.94	84.91					
1675	27.53	-	9.45	14.83	6.59	1.31	5.03	0.94	82.41					
1676	27.55	-	9.35	14.73	6.48	1.29	5.02	0.97	80.10					
1677	27.57	-	8.75	13.75	5.95	1.37	4.34	0.81	78.26					
1678	27.58	-	8.70	13.41	5.75	1.38	4.15	0.98	77.16					
1679	27.60	-	9.29	14.15	6.15	1.37	4.47	1.06	76.64					
1680	27.62	-	9.79	14.72	6.38	1.36	4.70	0.96	76.66					
1681	27.63	-	9.27	14.00	5.99	1.41	4.26	1.00	79.04					
1682	27.65	-	9.79	14.67	6.42	1.38	4.65	0.90	83.63					
1683	27.66	-	9.92	14.85	6.48	1.36	4.75	0.95	82.87					
1684	27.68	-	10.10	14.99	6.46	1.38	4.70	0.99	82.92					
1685	27.70	-	9.13	14.03	6.01	1.31	4.59	1.20	83.93					
1686	27.71	-	8.86	13.78	5.81	1.31	4.45	1.25	83.13					
1687	27.73	-	8.74	13.78	5.87	1.28	4.58	1.28	83.29					
1688	27.75	-	9.90	14.93	6.55	1.32	4.97	1.14	82.11					
1689	27.76	-	9.25	13.96	5.99	1.38	4.34	1.20	81.06					
1690	27.78	-	9.07	13.88	5.94	1.37	4.35	1.19	80.62					
1691	27.80	-	9.73	14.11	5.99	1.46	4.09	1.16	78.97					
1692	27.81	-	10.46	14.75	6.37	1.52	4.19	0.90	76.96					
1693	27.83	-	9.88	14.57	6.28	1.42	4.43	0.84	73.76					
1694	27.85	-	10.60	14.88	6.33	1.53	4.13	0.94	76.20					
1695	27.86	-	10.42	14.73	6.28	1.49	4.21	0.96	81.56					
1696	27.88	-	10.03	14.53	6.18	1.46	4.22	1.08	81.07					
1697	27.89	-	10.00	14.46	6.16	1.53	4.02	0.97	82.97					
1698	27.91	-	9.80	14.26	6.08	1.48	4.12	1.14	82.51					
1699	27.93	-	9.92	14.64	6.37	1.44	4.43	1.03	80.46					
1700	27.94	-	9.73	14.52	6.29	1.40	4.50	0.95	78.55					
1701	27.96	-	9.94	14.77	6.42	1.39	4.61	0.97	76.54					
1702	27.98	-	9.92	14.64	6.30	1.43	4.41	1.00	76.99					
1703	27.99	-	9.27	14.03	5.97	1.40	4.28	1.13	77.28					
1704	28.01	-	9.84	14.42	6.22	1.44	4.33	1.10	75.52					
1705	28.03	-	9.93	14.26	6.09	1.52	4.01	1.05	74.16					
1706	28.04	-	9.58	13.98	5.98	1.49	4.02	1.18	73.62					
1707	28.06	-	9.30	13.62	5.74	1.56	3.69	0.82	70.81					
1708	28.08	-	9.37	13.54	5.65	1.60	3.53	0.82	76.52					
1709	28.09	-	10.69	14.76	6.26	1.62	3.86	0.70	79.06					
1710	28.11	-	9.78	14.04	5.91	1.55	3.82	1.17	79.25					
1711	28.13	-	10.12	14.30	6.09	1.56	3.90	1.17	79.69					
1712	28.14	-	10.56	14.85	6.24	1.52	4.12	1.07	79.14					
1713	28.16	-	10.13	14.28	5.97	1.55	3.86	1.08	80.15					
1714	28.17	-	10.75	15.01	6.46	1.53	4.21	0.96	77.55					
1715	28.19	-	10.38	14.69	6.25	1.52	4.12	1.09	80.06					
1716	28.21	-	9.71	13.93	5.87	1.53	3.85	0.89	79.32					
1717	28.22	-	10.20	14.36	6.12	1.56	3.91	0.89	77.90					
1718	28.24	-	10.38	14.37	6.12	1.61	3.81	1.07	76.75					
1719	28.26	-	10.81	14.70	6.15	1.59	3.87	1.08	74.33					
1720	28.27	-	10.37	14.26	5.82	1.61	3.63	1.32	72.40					
1721	28.29	-	10.67	14.34	5.93	1.76	3.37	1.09	74.63					
1722	28.31	-	10.34	14.11	5.78	1.71	3.39	1.16	74.16					
1723	28.32	-	11.00	14.93	6.27	1.65	3.79	1.27	76.40					
1724	28.34	-	9.89	14.00	5.85	1.59	3.68	1.32	77.90					
1725	28.36	-	10.68	14.83	6.17	1.53	4.04	1.24	77.98					
1726	28.37	-	10.18	14.42	6.08	1.54	3.94	1.14	76.08					
1727	28.39	-	10.89	14.91	6.30	1.58	3.99	0.97	75.46					
1728	28.40	-	11.17	15.25	6.38	1.51	4.21	0.97	75.09					
1729	28.42	-	10.40	14.50	6.07	1.54	3.95	0.98	75.53					
1730	28.44	-	10.85	14.73	6.21	1.61	3.85	1.02	75.28					
1731	28.45	-	10.12	14.07	5.85	1.60	3.66	0.95	70.92					
1732	28.47	-	11.05	14.81	6.29	1.65	3.82	0.87	71.53					
1733	28.49	-	10.79	14.48	6.03	1.65	3.66	0.87	68.63					
1734	28.50	-	11.15	14.50	5.92	1.81	3.26	1.19	75.19					
1735	28.52	-	10.88	14.40	5.91	1.78	3.32	1.31	75.53					
1736	28.54	-	10.16	13.99	5.95	1.74	3.42	1.46	78.11					
1737	28.55	-	10.57	14.61	6.21	1.67	3.71	1.15	76.90					
1738	28.57	-	9.88	14.14	5.84	1.51	3.87	1.08	76.12					
1739	28.59	-	10.09	14.14	5.91	1.61	3.67	0.79	75.36					
1740	28.60	-	10.06	14.12	5.88	1.62	3.62	0.83	72.06					
1741	28.62	-	11.03	14.61	6.02	1.73	3.48	0.93	69.12					
1742	28.63	-	10.81	14.47	5.94	1.72	3.45	1.22	69.72					
1743	28.65	-	10.48	13.94	5.62	1.79	3.15	1.13	67.63					
1744	28.67	-	10.66	14.47	5.95	1.65	3.60	1.12	63.94					
1745	28.68	-	11.21	15.01	6.25	1.63	3.84	1.11	64.52					
1746	28.70	-	11.36	15.26	6.33	1.55	4.09	1.02	63.80					
1747	28.72	-	10.51	14.35	5.91	1.67	3.55	1.10	67.27					
1748	28.73	-	10.98	14.79	6.15	1.67	3.67	1.18	70.48					
1749	28.75	-	11.07	14.92	6.12	1.66	3.68	1.33	70.96					
1750	28.77	-	10.35	14.40	5.97	1.62	3.67	1.26	73.05					
1751	28.78	-	10.59	14.48	5.97	1.64	3.63	1.35	74.59					
1752	28.80	-	10.38	14.33	5.98	1.66	3.60	1.36	75.46					
1753	28.82	-	10.54	14.58	6.15	1.64	3.75	1.28	73.90					
1754	28.83	-	11.29	15.11	6.25	1.62	3.85	1.28	72.14					
1755	28.85	-	10.67	14.74	6.11	1.59	3.84	1.27	71.59					
1756	28.87	-	9.24	13.31	5.40	1.61	3.35	1.40	69.94					
1757	28.88	-	9.32	13.32	5.47	1.65	3.31	1.20	68.09					
1758	28.90	-	10.78	14.74	6.10	1.68	3.63	1.20	65.77					
1759	28.91	-	10.93	14.77	6.02	1.63	3.69	1.17	65.50					
1760	28.93	-	10.07	13.77	5.53	1.73	3.20	1.10	67.23					
1761	28.95	-	10.11	13.96	5.76	1.83	3.14	0.94	67.13					
1762	28.96	-	11.50	14.72	5.98	1.88	3.19	1.38	69.63					
1763	28.98	-	10.05	13.88	5.78	1.73	3.35	0.99	71.24					
1764	29.00	-	10.34	14.25	5.88	1.66	3.55	1.16	74.72					
1765	29.01	-	10.72	14.46	5.99	1.75	3.42	1.19	74.39					
1766	29.03	-	10.24	13.88	5.64	1.80	3.13	1.20	74.04					
1767	29.05	-	11.26	14.60	6.01	1.89	3.18	1.27	72.51					
1768	29.06	-	10.41	13.87	5.77	1.86	3.11	1.11	72.77					
1769	29.08	-	11.86	14.90	5.97	2.01	2.98	1.51	69.64					
1770	29.10	-	11.54	14.44	5.78	2.00	2.90	1.42	67.63					
1771	29.11	-	12.78	15.49	6.05	2.04	2.97	1.54	62.95					
1772	29.13	-	11.78	14.66	5.91	1.99	2.96	1.41	64.27					
1773	29.14	-	12.13	14.95	5.94	2.02	2.94	1.44	62.67					
1774	29.16	-	11.57	14.63	5.90	1.90	3.10	1.28	67.47					
1775	29.18	-	12.01	14.98	6.07	1.92	3.16	1.31	67.19					
1776	29.19	-	12.01	14.88	5.93	2.01	2.95	1.40	67.87					
1777	29.21	-	7.71	11.92	4.86	1.73	2.81	0.26	65.43					
