frame	position	phase	lumen_area	lumen_circumf	longest_distance	shortest_distance	elliptic_ratio	vector_length	vector_angle	measurement_1	measurement_2	pullback_speed	pullback_start_frame	frame_rate
223	7.47	-	9.44	10.99	3.67	3.13	1.18	1.30	304.38					
224	7.51	-	11.63	12.21	3.97	3.74	1.06	1.34	284.39					
225	7.54	-	10.51	11.59	4.01	3.45	1.16	1.29	278.69					
226	7.57	-	11.66	12.25	4.23	3.59	1.18	1.19	276.17					
227	7.61	-	11.76	12.28	4.29	3.67	1.17	1.06	282.69					
228	7.64	-	10.53	11.69	4.06	3.37	1.20	1.03	290.87					
229	7.67	-	10.31	11.57	4.13	3.26	1.27	0.99	296.27					
230	7.71	-	10.48	11.58	4.09	3.31	1.24	0.96	296.50					
231	7.74	-	9.68	11.05	3.66	3.35	1.09	1.07	297.92					
232	7.78	-	9.45	10.93	3.66	3.29	1.11	1.08	303.61					
233	7.81	-	9.94	11.21	3.73	3.35	1.11	1.11	318.19					
234	7.84	-	9.59	11.07	3.81	3.16	1.21	1.15	315.32					
235	7.88	-	9.72	11.10	3.77	3.36	1.12	1.17	318.26					
236	7.91	-	10.21	11.37	3.80	3.39	1.12	1.27	299.68					
237	7.94	-	8.89	10.63	3.61	3.08	1.17	1.33	302.38					
238	7.98	-	10.31	11.44	3.87	3.37	1.15	1.26	304.80					
239	8.01	-	10.38	11.46	3.79	3.44	1.10	1.20	306.31					
240	8.05	-	11.42	12.22	4.27	3.43	1.24	1.06	306.12					
241	8.08	-	10.78	11.99	4.30	3.34	1.29	0.99	308.68					
242	8.11	-	10.71	11.69	3.89	3.43	1.13	1.07	310.65					
243	8.15	-	10.48	11.53	3.82	3.47	1.10	1.07	311.86					
244	8.18	-	9.68	11.07	3.70	3.33	1.11	1.18	320.21					
245	8.21	-	9.48	11.07	3.87	3.14	1.23	1.19	332.34					
246	8.25	-	9.20	10.90	3.80	3.04	1.25	1.25	331.70					
247	8.28	-	9.09	10.77	3.66	3.11	1.18	1.22	330.12					
248	8.31	-	8.69	10.57	3.71	2.95	1.26	1.30	312.20					
249	8.35	-	9.01	10.74	3.73	3.11	1.20	1.35	309.61					
250	8.38	-	9.73	11.12	3.76	3.32	1.13	1.39	315.65					
251	8.42	-	10.16	11.37	3.84	3.37	1.14	1.33	315.90					
252	8.45	-	10.95	11.77	3.89	3.63	1.07	1.24	313.57					
253	8.48	-	10.74	11.68	3.89	3.51	1.11	1.24	316.72					
254	8.52	-	10.98	11.80	3.89	3.55	1.10	1.15	317.53					
255	8.55	-	10.94	11.76	3.88	3.59	1.08	1.19	317.43					
256	8.58	-	10.90	11.77	4.00	3.53	1.13	1.20	322.24					
257	8.62	-	9.91	11.26	3.92	3.25	1.20	1.24	330.72					
258	8.65	-	9.57	11.13	3.90	3.04	1.28	1.17	327.49					
259	8.69	-	10.52	11.64	4.09	3.29	1.24	1.19	329.41					
260	8.72	-	9.59	11.13	3.91	3.24	1.21	1.25	301.41					
261	8.75	-	10.26	11.48	4.02	3.33	1.21	1.25	300.50					
262	8.79	-	10.89	11.76	3.92	3.46	1.13	1.27	307.24					
263	8.82	-	11.11	11.86	3.96	3.58	1.11	1.25	309.63					
264	8.85	-	11.30	11.97	4.03	3.56	1.13	1.23	312.40					
265	8.89	-	10.71	11.66	3.89	3.45	1.13	1.12	320.45					
266	8.92	-	10.85	11.72	3.94	3.45	1.14	1.17	313.11					
267	8.95	-	11.11	11.86	3.91	3.62	1.08	1.15	313.92					
268	8.99	-	10.86	11.76	4.00	3.42	1.17	1.25	318.84					
269	9.02	-	10.52	11.56	3.90	3.39	1.15	1.10	325.69					
270	9.06	-	10.41	11.51	3.98	3.34	1.19	1.17	321.04					
271	9.09	-	11.23	11.94	4.03	3.58	1.13	1.17	313.02					
272	9.12	-	10.12	11.36	3.89	3.28	1.18	1.22	301.62					
273	9.16	-	9.79	11.13	3.74	3.31	1.13	1.18	303.61					
274	9.19	-	11.19	11.92	3.99	3.49	1.14	1.20	308.67					
275	9.22	-	10.81	11.75	3.88	3.37	1.15	1.12	312.25					
276	9.26	-	11.33	12.02	4.04	3.46	1.17	1.16	312.67					
277	9.29	-	11.04	11.87	3.96	3.42	1.16	1.15	314.89					
278	9.32	-	10.99	11.80	3.94	3.51	1.12	1.16	310.47					
279	9.36	-	11.43	12.04	4.04	3.61	1.12	1.16	312.72					
280	9.39	-	10.30	11.45	3.88	3.30	1.18	1.17	318.18					
281	9.43	-	10.43	11.54	3.92	3.33	1.18	1.12	323.03					
282	9.46	-	10.74	11.68	3.95	3.43	1.15	1.13	325.93					
283	9.49	-	11.18	11.94	4.10	3.47	1.18	1.16	312.96					
284	9.53	-	10.54	11.59	3.97	3.34	1.19	1.24	302.11					
285	9.56	-	11.20	11.96	4.05	3.38	1.20	1.29	304.45					
286	9.59	-	10.50	11.55	3.88	3.37	1.15	1.18	308.13					
287	9.63	-	11.18	11.96	4.09	3.39	1.21	1.14	311.24					
288	9.66	-	11.28	12.00	4.10	3.41	1.20	1.14	314.46					
289	9.70	-	10.86	11.79	4.08	3.37	1.21	1.05	318.66					
290	9.73	-	10.82	11.74	3.97	3.41	1.17	1.06	316.70					
291	9.76	-	11.13	11.91	4.00	3.47	1.15	1.08	318.15					
292	9.80	-	11.07	11.91	3.99	3.42	1.17	1.17	325.01					
293	9.83	-	10.86	11.75	4.03	3.40	1.18	1.07	329.38					
294	9.86	-	10.83	11.73	3.98	3.45	1.15	1.16	329.56					
295	9.90	-	11.45	12.07	4.12	3.46	1.19	1.18	322.82					
296	9.93	-	11.60	12.16	4.12	3.53	1.17	1.26	307.03					
297	9.96	-	11.05	11.91	4.13	3.31	1.25	1.25	308.69					
298	10.00	-	11.49	12.08	4.05	3.55	1.14	1.19	316.43					
299	10.03	-	11.82	12.28	4.19	3.53	1.19	1.16	319.47					
300	10.07	-	12.04	12.41	4.19	3.56	1.18	1.19	326.33					
301	10.10	-	11.47	12.09	4.10	3.50	1.17	1.12	331.20					
302	10.13	-	11.46	12.06	4.03	3.57	1.13	1.10	328.00					
303	10.17	-	11.78	12.22	4.10	3.62	1.13	1.14	331.31					
304	10.20	-	11.74	12.22	4.17	3.60	1.16	1.15	340.17					
305	10.23	-	10.71	11.70	4.02	3.34	1.20	1.16	341.57					
306	10.27	-	11.33	12.01	4.11	3.51	1.17	1.18	343.70					
307	10.30	-	11.19	12.05	4.24	3.26	1.30	1.11	333.72					
308	10.33	-	11.64	12.15	4.11	3.58	1.15	1.13	321.36					
309	10.37	-	11.35	12.01	4.06	3.51	1.16	1.12	322.05					
310	10.40	-	11.50	12.07	4.01	3.60	1.12	1.09	323.11					
311	10.44	-	11.85	12.29	4.16	3.55	1.17	1.18	326.18					
312	10.47	-	11.66	12.21	4.20	3.48	1.21	1.16	328.56					
313	10.50	-	10.81	11.74	4.08	3.39	1.20	1.10	330.93					
314	10.54	-	11.36	12.00	4.07	3.53	1.15	1.16	329.49					
315	10.57	-	11.52	12.13	4.11	3.48	1.18	1.21	327.53					
316	10.60	-	11.23	11.93	3.98	3.54	1.12	1.20	336.86					
317	10.64	-	11.39	12.04	4.15	3.48	1.19	1.23	336.55					
318	10.67	-	11.66	12.15	4.10	3.60	1.14	1.24	334.80					
319	10.71	-	11.25	11.99	4.14	3.40	1.22	1.09	318.78					
320	10.74	-	11.17	11.94	4.08	3.41	1.20	1.18	314.82					
321	10.77	-	11.74	12.25	4.14	3.47	1.19	1.18	317.60					
322	10.81	-	11.86	12.28	4.15	3.57	1.16	1.20	319.83					
323	10.84	-	11.88	12.27	4.17	3.61	1.16	1.19	320.09					
324	10.87	-	11.47	12.09	4.19	3.50	1.20	1.16	323.74					
325	10.91	-	11.22	11.95	4.13	3.48	1.19	1.16	323.91					
326	10.94	-	11.51	12.07	4.07	3.59	1.13	1.17	323.83					
327	10.97	-	10.73	11.69	4.03	3.38	1.19	1.17	326.84					
328	11.01	-	11.95	12.27	4.01	3.76	1.07	1.17	328.31					
329	11.04	-	11.26	11.92	3.99	3.59	1.11	1.21	331.03					
330	11.08	-	12.04	12.31	4.06	3.80	1.07	1.18	328.32					
331	11.11	-	11.14	11.89	4.04	3.50	1.15	1.22	319.34					
332	11.14	-	11.66	12.13	3.99	3.68	1.08	1.24	316.44					
333	11.18	-	11.93	12.28	4.05	3.68	1.10	1.24	317.26					
334	11.21	-	11.45	12.01	3.98	3.65	1.09	1.17	318.71					
335	11.24	-	11.78	12.18	4.01	3.72	1.08	1.13	320.07					
336	11.28	-	11.36	11.99	4.06	3.58	1.13	1.13	323.60					
337	11.31	-	11.72	12.16	4.03	3.70	1.09	1.11	325.08					
338	11.35	-	11.55	12.08	4.02	3.63	1.11	1.14	325.77					
339	11.38	-	11.97	12.28	4.02	3.75	1.07	1.18	327.92					
340	11.41	-	11.92	12.25	3.96	3.81	1.04	1.17	334.36					
341	11.45	-	11.76	12.17	4.00	3.74	1.07	1.21	335.71					
342	11.48	-	11.74	12.17	4.08	3.68	1.11	1.19	332.88					
343	11.51	-	11.46	12.06	4.08	3.55	1.15	1.16	316.93					
344	11.55	-	11.61	12.10	4.03	3.66	1.10	1.23	316.10					
345	11.58	-	12.29	12.44	4.04	3.86	1.05	1.22	317.42					
346	11.61	-	11.99	12.29	4.02	3.79	1.06	1.18	324.99					
347	11.65	-	11.85	12.22	4.02	3.76	1.07	1.14	327.00					
348	11.68	-	11.93	12.26	4.02	3.73	1.08	1.14	329.24					
349	11.72	-	11.32	11.94	3.88	3.67	1.06	1.11	331.35					
350	11.75	-	12.00	12.30	4.01	3.75	1.07	1.17	330.86					
351	11.78	-	10.99	11.77	3.91	3.60	1.09	1.15	336.52					
352	11.82	-	11.38	11.96	3.84	3.77	1.02	1.13	345.59					
353	11.85	-	10.88	11.70	3.82	3.62	1.06	1.18	345.55					
354	11.88	-	11.56	12.09	4.03	3.68	1.09	1.13	344.53					
355	11.92	-	11.66	12.13	3.98	3.70	1.07	1.16	327.11					
356	11.95	-	11.91	12.24	3.96	3.81	1.04	1.16	326.19					
357	11.99	-	12.44	12.51	4.04	3.91	1.03	1.18	327.76					
358	12.02	-	12.15	12.36	4.01	3.81	1.05	1.16	330.56					
359	12.05	-	12.17	12.37	4.01	3.83	1.05	1.15	332.32					
360	12.09	-	11.83	12.20	3.93	3.80	1.04	1.15	335.40					
361	12.12	-	11.68	12.12	3.91	3.80	1.03	1.13	334.73					
362	12.15	-	11.81	12.20	3.98	3.72	1.07	1.16	335.68					
363	12.19	-	11.69	12.13	3.92	3.79	1.04	1.18	339.71					
364	12.22	-	11.53	12.05	3.88	3.80	1.02	1.17	345.65					
365	12.25	-	11.14	11.84	3.86	3.67	1.05	1.21	344.67					
366	12.29	-	11.51	12.07	4.05	3.61	1.12	1.20	342.72					
367	12.32	-	12.06	12.33	4.03	3.75	1.08	1.21	327.61					
368	12.36	-	12.30	12.45	4.03	3.78	1.07	1.21	325.68					
369	12.39	-	12.37	12.48	4.08	3.88	1.05	1.14	327.39					
370	12.42	-	11.94	12.25	3.95	3.82	1.03	1.11	327.99					
371	12.46	-	12.08	12.32	3.96	3.89	1.02	1.16	328.40					
372	12.49	-	12.29	12.43	4.02	3.88	1.04	1.16	327.93					
373	12.52	-	12.14	12.36	3.99	3.89	1.02	1.17	329.13					
374	12.56	-	11.90	12.24	3.97	3.82	1.04	1.19	329.99					
375	12.59	-	11.78	12.19	4.00	3.73	1.07	1.19	335.88					
376	12.63	-	11.24	11.91	3.97	3.59	1.10	1.19	337.95					
377	12.66	-	11.11	11.85	3.99	3.57	1.12	1.15	339.07					
378	12.69	-	10.75	11.70	4.02	3.40	1.18	1.14	334.94					
379	12.73	-	11.57	12.08	3.99	3.66	1.09	1.19	321.04					
380	12.76	-	12.06	12.32	4.04	3.81	1.06	1.16	319.40					
381	12.79	-	12.38	12.48	4.03	3.89	1.04	1.16	322.03					
382	12.83	-	12.24	12.41	4.01	3.89	1.03	1.17	324.64					
383	12.86	-	11.94	12.26	3.96	3.81	1.04	1.15	324.79					
384	12.89	-	12.16	12.37	3.98	3.89	1.02	1.16	325.06					
385	12.93	-	11.84	12.21	3.97	3.81	1.04	1.18	326.84					
386	12.96	-	11.67	12.12	3.92	3.79	1.03	1.20	327.70					
387	13.00	-	11.52	12.05	3.95	3.71	1.06	1.18	337.78					
388	13.03	-	11.36	11.97	3.97	3.63	1.09	1.21	338.07					
389	13.06	-	11.54	12.07	3.96	3.70	1.07	1.22	340.49					
390	13.10	-	11.23	11.92	4.00	3.53	1.13	1.15	333.92					
391	13.13	-	12.08	12.36	4.07	3.67	1.11	1.25	323.24					
392	13.16	-	12.16	12.39	4.10	3.72	1.10	1.19	321.51					
393	13.20	-	12.52	12.56	4.12	3.88	1.06	1.19	325.19					
394	13.23	-	11.97	12.27	3.98	3.83	1.04	1.17	326.98					
395	13.26	-	12.06	12.32	3.98	3.84	1.04	1.18	330.72					
396	13.30	-	11.56	12.06	3.89	3.80	1.02	1.15	332.89					
397	13.33	-	11.72	12.15	3.96	3.78	1.05	1.15	333.96					
398	13.37	-	11.69	12.13	3.90	3.82	1.02	1.14	334.57					
399	13.40	-	11.65	12.11	3.92	3.79	1.03	1.21	343.91					
400	13.43	-	12.08	12.33	3.97	3.84	1.03	1.27	345.93					
401	13.47	-	11.68	12.13	3.93	3.81	1.03	1.24	351.44					
402	13.50	-	11.56	12.08	3.97	3.65	1.09	1.15	339.68					
403	13.53	-	12.19	12.39	4.08	3.77	1.08	1.17	328.09					
404	13.57	-	12.17	12.38	4.08	3.81	1.07	1.11	327.38					
405	13.60	-	12.58	12.58	4.11	3.91	1.05	1.14	332.63					
406	13.64	-	12.45	12.51	4.04	3.92	1.03	1.19	336.05					
407	13.67	-	12.08	12.33	3.97	3.90	1.02	1.21	337.89					
408	13.70	-	12.19	12.39	4.03	3.86	1.05	1.21	340.17					
409	13.74	-	11.97	12.28	3.97	3.81	1.04	1.21	340.95					
410	13.77	-	11.85	12.21	3.96	3.82	1.03	1.19	341.14					
411	13.80	-	12.09	12.34	4.01	3.85	1.04	1.23	353.51					
412	13.84	-	12.02	12.30	3.94	3.90	1.01	1.28	356.91					
413	13.87	-	11.60	12.09	3.89	3.81	1.02	1.27	357.15					
414	13.90	-	12.23	12.41	4.09	3.84	1.06	1.20	350.37					
415	13.94	-	12.55	12.57	4.10	3.86	1.06	1.20	336.64					
416	13.97	-	12.73	12.66	4.15	3.90	1.06	1.21	336.06					
417	14.01	-	12.98	12.79	4.14	3.96	1.05	1.22	338.45					
418	14.04	-	12.64	12.61	4.11	3.91	1.05	1.22	338.05					
419	14.07	-	12.65	12.62	4.08	3.97	1.03	1.22	338.98					
420	14.11	-	12.47	12.53	4.10	3.89	1.05	1.23	340.19					
421	14.14	-	12.23	12.41	4.11	3.78	1.09	1.21	341.59					
422	14.17	-	11.87	12.23	4.03	3.76	1.07	1.25	341.98					
423	14.21	-	12.11	12.34	3.97	3.89	1.02	1.26	349.79					
424	14.24	-	11.56	12.07	3.94	3.74	1.05	1.32	348.81					
425	14.28	-	11.54	12.05	3.94	3.72	1.06	1.27	348.55					
426	14.31	-	12.06	12.33	4.02	3.80	1.06	1.23	336.85					
427	14.34	-	12.88	12.73	4.11	3.97	1.03	1.24	331.78					
428	14.38	-	13.25	12.91	4.16	4.05	1.03	1.24	331.74					
429	14.41	-	13.25	12.91	4.13	4.09	1.01	1.23	332.87					
430	14.44	-	13.13	12.85	4.15	4.04	1.03	1.27	330.43					
431	14.48	-	12.88	12.73	4.15	3.92	1.06	1.28	330.69					
432	14.51	-	12.36	12.48	4.12	3.81	1.08	1.27	330.49					
433	14.54	-	12.24	12.42	4.10	3.77	1.09	1.29	331.67					
434	14.58	-	11.83	12.21	4.02	3.73	1.08	1.31	335.45					
435	14.61	-	11.96	12.27	3.95	3.83	1.03	1.27	340.77					
436	14.65	-	11.74	12.17	3.96	3.80	1.04	1.30	340.04					
437	14.68	-	11.57	12.08	3.96	3.74	1.06	1.27	335.96					
438	14.71	-	12.14	12.38	4.11	3.75	1.10	1.22	329.92					
439	14.75	-	12.69	12.64	4.15	3.90	1.06	1.26	324.30					
440	14.78	-	13.03	12.80	4.13	4.03	1.02	1.25	326.05					
441	14.81	-	12.61	12.60	4.11	3.92	1.05	1.26	326.12					
442	14.85	-	11.87	12.22	3.98	3.82	1.04	1.27	326.41					
443	14.88	-	11.59	12.08	3.93	3.73	1.05	1.26	328.10					
444	14.92	-	11.11	11.84	3.93	3.56	1.10	1.25	330.55					
445	14.95	-	11.15	11.87	4.00	3.54	1.13	1.26	333.36					
446	14.98	-	11.30	11.94	3.93	3.66	1.07	1.24	333.73					
447	15.02	-	11.23	11.91	3.88	3.70	1.05	1.29	341.43					
448	15.05	-	11.02	11.80	3.87	3.65	1.06	1.29	339.60					
449	15.08	-	11.61	12.11	4.00	3.69	1.09	1.28	338.52					
450	15.12	-	11.44	12.00	3.93	3.69	1.06	1.25	330.00					
451	15.15	-	12.07	12.32	3.99	3.86	1.04	1.25	326.45					
452	15.18	-	12.29	12.44	4.01	3.88	1.03	1.24	328.59					
453	15.22	-	12.28	12.43	4.05	3.86	1.05	1.27	329.67					
454	15.25	-	11.86	12.23	4.03	3.70	1.09	1.24	331.69					
455	15.29	-	11.80	12.21	4.03	3.68	1.09	1.26	334.56					
456	15.32	-	11.03	11.80	3.91	3.55	1.10	1.23	335.65					
457	15.35	-	11.42	12.01	3.94	3.67	1.07	1.24	337.25					
458	15.39	-	10.69	11.61	3.82	3.55	1.07	1.23	344.99					
459	15.42	-	10.76	11.66	3.80	3.62	1.05	1.30	350.78					
460	15.45	-	10.98	11.78	3.86	3.61	1.07	1.31	350.58					
461	15.49	-	11.53	12.07	4.01	3.66	1.09	1.29	351.78					
462	15.52	-	11.47	12.02	3.92	3.70	1.06	1.27	336.20					
463	15.55	-	12.05	12.32	3.97	3.87	1.03	1.29	334.18					
464	15.59	-	12.07	12.33	3.98	3.86	1.03	1.26	336.19					
465	15.62	-	11.91	12.25	3.97	3.82	1.04	1.25	336.08					
466	15.66	-	11.55	12.07	3.96	3.71	1.07	1.26	340.08					
467	15.69	-	11.40	12.02	4.00	3.57	1.12	1.24	342.21					
468	15.72	-	11.34	11.97	3.98	3.58	1.11	1.25	344.96					
469	15.76	-	10.25	11.39	3.80	3.39	1.12	1.24	346.58					
470	15.79	-	9.85	11.18	3.72	3.39	1.10	1.27	351.89					
471	15.82	-	9.55	11.07	3.80	3.25	1.17	1.32	3.50					
472	15.86	-	9.80	11.15	3.73	3.33	1.12	1.28	357.34					
473	15.89	-	11.24	11.93	3.96	3.55	1.11	1.31	0.54					
474	15.93	-	11.22	11.88	3.86	3.71	1.04	1.27	345.11					
475	15.96	-	11.91	12.25	3.97	3.79	1.05	1.30	340.46					
476	15.99	-	12.19	12.39	4.02	3.83	1.05	1.30	341.57					
477	16.03	-	11.58	12.08	3.94	3.69	1.07	1.31	342.51					
478	16.06	-	11.28	11.94	3.95	3.60	1.10	1.30	346.30					
479	16.09	-	11.05	11.85	3.97	3.48	1.14	1.26	348.65					
480	16.13	-	10.56	11.60	3.96	3.35	1.18	1.24	349.89					
481	16.16	-	10.38	11.47	3.83	3.37	1.14	1.25	349.93					
482	16.19	-	10.52	11.52	3.83	3.53	1.08	1.29	358.54					
483	16.23	-	10.28	11.41	3.83	3.42	1.12	1.27	4.17					
484	16.26	-	10.64	11.62	3.84	3.54	1.08	1.32	4.30					
485	16.30	-	11.25	11.95	3.99	3.54	1.13	1.34	5.57					
486	16.33	-	11.28	11.93	3.93	3.67	1.07	1.27	348.78					
487	16.36	-	11.80	12.20	4.00	3.74	1.07	1.30	346.00					
488	16.40	-	11.93	12.26	3.99	3.77	1.06	1.28	347.01					
489	16.43	-	11.38	11.98	3.94	3.65	1.08	1.27	346.92					
490	16.46	-	10.98	11.79	3.90	3.52	1.11	1.28	348.99					
491	16.50	-	10.64	11.65	3.94	3.40	1.16	1.27	350.14					
492	16.53	-	10.52	11.57	3.94	3.38	1.16	1.27	353.02					
493	16.57	-	10.28	11.41	3.82	3.41	1.12	1.28	354.00					
494	16.60	-	9.64	11.13	3.78	3.34	1.13	1.35	5.08					
495	16.63	-	9.43	10.96	3.77	3.25	1.16	1.32	0.22					
496	16.67	-	9.32	10.88	3.64	3.31	1.10	1.35	3.76					
497	16.70	-	9.93	11.24	3.86	3.35	1.15	1.30	1.22					
498	16.73	-	10.99	11.79	3.92	3.59	1.09	1.34	346.94					
499	16.77	-	11.54	12.07	3.98	3.65	1.09	1.35	344.31					
500	16.80	-	11.68	12.15	4.04	3.66	1.10	1.32	345.18					
501	16.83	-	11.54	12.08	4.03	3.63	1.11	1.34	342.99					
502	16.87	-	10.90	11.81	4.06	3.37	1.20	1.33	343.38					
503	16.90	-	10.97	11.83	4.05	3.39	1.20	1.28	343.69					
504	16.94	-	10.20	11.44	3.99	3.19	1.25	1.26	344.30					
505	16.97	-	10.04	11.34	3.93	3.19	1.23	1.26	346.13					
506	17.00	-	9.87	11.25	3.87	3.33	1.16	1.29	350.20					
507	17.04	-	9.80	11.21	3.88	3.27	1.18	1.30	352.12					
508	17.07	-	8.92	10.89	3.79	3.03	1.25	1.44	355.61					
509	17.10	-	10.80	11.71	4.00	3.45	1.16	1.32	349.19					
510	17.14	-	10.89	11.73	3.90	3.48	1.12	1.34	342.59					
511	17.17	-	10.85	11.71	3.91	3.52	1.11	1.33	341.48					
512	17.20	-	10.95	11.77	3.95	3.52	1.12	1.36	342.63					
513	17.24	-	10.78	11.71	3.96	3.44	1.15	1.34	340.11					
514	17.27	-	10.38	11.52	3.99	3.28	1.21	1.29	343.41					
515	17.31	-	10.47	11.59	4.01	3.22	1.24	1.23	343.13					
516	17.34	-	9.83	11.25	3.95	3.13	1.26	1.23	345.50					
517	17.37	-	9.69	11.10	3.78	3.23	1.17	1.23	347.24					
518	17.41	-	8.84	10.72	3.74	3.05	1.23	1.29	356.58					
519	17.44	-	8.60	10.65	3.83	2.89	1.33	1.34	359.84					
520	17.47	-	8.49	10.57	3.74	3.03	1.23	1.39	2.81					
521	17.51	-	9.12	10.86	3.80	2.98	1.28	1.33	356.03					
522	17.54	-	9.43	10.97	3.70	3.18	1.16	1.32	350.85					
523	17.58	-	10.14	11.35	3.85	3.33	1.16	1.30	345.58					
524	17.61	-	10.48	11.54	3.91	3.39	1.15	1.32	345.61					
525	17.64	-	10.45	11.53	3.94	3.41	1.16	1.36	344.83					
526	17.68	-	9.63	11.15	3.95	3.08	1.28	1.27	348.84					
527	17.71	-	9.48	11.06	3.90	3.06	1.28	1.25	352.43					
528	17.74	-	9.59	11.12	3.93	3.08	1.28	1.25	352.24					
529	17.78	-	9.82	11.20	3.84	3.21	1.20	1.24	352.92					
530	17.81	-	9.82	11.21	3.86	3.21	1.20	1.26	2.54					
531	17.84	-	8.69	10.60	3.65	3.09	1.18	1.36	9.47					
532	17.88	-	9.46	11.06	3.84	3.18	1.21	1.39	10.18					
533	17.91	-	9.04	10.78	3.81	3.04	1.25	1.31	5.16					
534	17.95	-	10.40	11.49	3.86	3.35	1.15	1.34	353.55					
535	17.98	-	10.33	11.45	3.91	3.37	1.16	1.39	354.99					
536	18.01	-	10.30	11.43	3.88	3.39	1.14	1.40	353.67					
537	18.05	-	8.95	10.84	3.87	3.10	1.25	1.46	357.46					
538	18.08	-	9.55	11.10	3.93	3.09	1.27	1.28	354.41					
539	18.11	-	8.99	10.78	3.82	2.94	1.30	1.24	353.97					
540	18.15	-	8.97	10.75	3.77	3.02	1.25	1.25	357.90					
541	18.18	-	9.32	10.92	3.79	3.15	1.20	1.26	357.45					
542	18.22	-	9.65	11.08	3.70	3.25	1.14	1.25	7.42					
543	18.25	-	8.73	10.59	3.63	3.14	1.15	1.32	10.55					
544	18.28	-	8.67	10.56	3.61	3.14	1.15	1.36	14.39					
545	18.32	-	8.34	10.41	3.70	2.92	1.27	1.37	11.00					
546	18.35	-	9.23	10.92	3.78	3.11	1.21	1.41	3.02					
547	18.38	-	9.94	11.30	3.89	3.31	1.18	1.44	357.95					
548	18.42	-	9.59	11.11	3.85	3.28	1.17	1.44	357.53					
549	18.45	-	9.79	11.20	3.88	3.22	1.21	1.38	353.15					
550	18.48	-	9.22	10.90	3.84	3.07	1.25	1.29	352.16					
551	18.52	-	9.31	10.93	3.82	3.08	1.24	1.28	351.46					
552	18.55	-	9.38	11.00	3.82	3.02	1.27	1.23	349.18					
553	18.59	-	9.47	10.98	3.80	3.18	1.19	1.24	351.85					
554	18.62	-	9.11	10.78	3.71	3.12	1.19	1.26	358.48					
555	18.65	-	9.06	10.76	3.72	3.09	1.20	1.25	357.96					
556	18.69	-	9.14	10.80	3.73	3.10	1.20	1.26	359.00					
557	18.72	-	9.26	10.91	3.83	3.17	1.21	1.34	358.30					
558	18.75	-	9.72	11.19	3.89	3.26	1.19	1.41	354.89					
559	18.79	-	9.85	11.26	3.88	3.29	1.18	1.40	351.30					
560	18.82	-	10.20	11.46	3.96	3.31	1.19	1.42	349.61					
561	18.86	-	9.87	11.27	3.94	3.22	1.22	1.39	345.57					
562	18.89	-	9.46	11.04	3.88	3.08	1.26	1.30	345.79					
563	18.92	-	8.91	10.72	3.78	2.96	1.28	1.25	346.48					
564	18.96	-	8.76	10.61	3.72	2.96	1.26	1.26	347.34					
565	18.99	-	9.06	10.81	3.78	2.97	1.27	1.20	349.32					
566	19.02	-	9.15	10.90	3.79	2.96	1.28	1.19	358.86					
567	19.06	-	8.75	10.66	3.79	2.96	1.28	1.22	3.03					
568	19.09	-	9.06	10.82	3.80	3.04	1.25	1.26	3.17					
569	19.12	-	8.90	10.73	3.78	3.03	1.25	1.30	356.39					
570	19.16	-	9.86	11.24	3.91	3.26	1.20	1.33	353.32					
571	19.19	-	9.64	11.12	3.82	3.19	1.20	1.35	351.87					
572	19.23	-	9.93	11.26	3.87	3.23	1.20	1.32	348.56					
573	19.26	-	9.84	11.25	3.85	3.16	1.22	1.34	347.42					
574	19.29	-	8.93	10.76	3.82	2.89	1.32	1.17	350.67					
575	19.33	-	8.79	10.71	3.83	2.82	1.36	1.17	351.90					
576	19.36	-	8.52	10.54	3.76	2.82	1.33	1.13	354.43					
577	19.39	-	9.44	11.10	3.89	2.95	1.32	1.14	356.58					
578	19.43	-	9.44	11.08	3.92	2.98	1.32	1.17	4.00					
579	19.46	-	8.49	10.53	3.74	2.86	1.31	1.26	7.41					
580	19.49	-	8.32	10.46	3.70	2.79	1.32	1.28	9.45					
581	19.53	-	8.83	10.73	3.83	2.94	1.30	1.32	1.81					
582	19.56	-	9.64	11.19	3.96	3.06	1.29	1.33	357.74					
583	19.60	-	10.04	11.44	4.04	3.09	1.31	1.35	355.66					
584	19.63	-	9.63	11.19	3.97	3.03	1.31	1.33	356.12					
585	19.66	-	9.24	10.95	3.87	3.00	1.29	1.33	356.39					
586	19.70	-	8.62	10.61	3.85	2.82	1.36	1.17	359.49					
587	19.73	-	8.76	10.72	3.86	2.79	1.38	1.18	358.59					
588	19.76	-	8.96	10.85	3.88	2.80	1.39	1.16	0.69					
589	19.80	-	8.49	10.53	3.78	2.81	1.35	1.13	4.30					
590	19.83	-	8.90	10.87	3.92	2.76	1.42	1.25	15.01					
591	19.87	-	8.30	10.48	3.78	2.82	1.34	1.27	17.49					
592	19.90	-	8.72	10.74	3.86	2.83	1.36	1.30	14.92					
593	19.93	-	9.86	11.38	4.05	2.99	1.35	1.31	11.79					
594	19.97	-	9.69	11.22	3.95	3.03	1.30	1.26	4.05					
595	20.00	-	9.31	11.00	3.91	2.99	1.31	1.26	4.31					
596	20.03	-	9.46	11.15	4.03	2.89	1.39	1.29	1.61					
597	20.07	-	9.33	11.05	3.98	2.92	1.36	1.30	0.49					
